GEOID_12,med_hou_inc,med_inc_q,below_pov,bach_degre,grad_degre,asian,black,hispanic,white,home_age,loss_n,gain_n,change_5_200,suhi_2013,suhi_2022,suhi_change,tree_area_13_n,tree_area_22_n
42101009801,71029,3,0.105769231,0.198849105,0.090153453,3,86.2,0.9,6.6,70,0.026922341,0.039164568,0.01224224,8.939720159,8.400085304,-0.539634855,0.080543604,0.088284234
42101021900,71250,3,0.050176678,0.19627907,0.246511628,1.3,7,3.6,84.9,61,0.076342735,0.110349908,0.034007164,3.861768612,4.868919169,1.007150556,0.420291044,0.468317357
42101002801,71352,3,0.134335716,0.178628902,0.139040875,22,4.3,25.2,54.6,83,0.016708236,0.019594257,0.002886017,8.993508267,10.29213567,1.298627405,0.021995571,0.024999625
42101025500,71389,3,0.070422535,0.280211844,0.372652865,2.6,49.1,0.6,39.4,83,0.086902989,0.109117325,0.022214323,5.128731899,5.522134055,0.393402151,0.323156197,0.345389358
42101026200,71943,3,0.171366594,0.138798171,0.111365121,0.6,94.7,4.3,1.9,67,0.049963954,0.05343146,0.003467495,6.868914656,5.458778942,-1.410135716,0.105426074,0.103639489
42101009802,72365,3,0.246640029,0.160427807,0.130875317,0,85.1,8.9,4.5,69,0.032550815,0.048044062,0.015493246,8.51807008,7.308962502,-1.209107578,0.114931127,0.123913209
42101035302,74000,3,0.060369503,0.167577999,0.065615954,7.5,10.2,7.1,68.3,56,0.075773609,0.04755031,-0.028223306,6.841789839,7.950878177,1.109088337,0.221048697,0.191935633
42101003002,74213,3,0.214586255,0.203269996,0.183384887,10.9,38.2,14.3,36.5,83,0.066719139,0.036209956,-0.030509181,8.552811642,10.10940429,1.556592652,0.076863323,0.048810769
42101021800,74242,3,0.136026201,0.360390516,0.191631799,1.9,27.4,9.7,60.3,55,0.08196126,0.087375947,0.005414668,5.058574112,5.952716918,0.894142803,0.279816452,0.28504937
42101034701,75765,3,0.088543225,0.167893962,0.109536082,18.1,14.4,16,53.6,63,0.043602762,0.046600943,0.002998166,5.992235687,7.584550536,1.592314848,0.159255585,0.158901676
42101013702,76000,3,0.478248002,0.177458034,0.185851319,2.6,53,8.4,39.1,83,0.087702082,0.033138396,-0.05456368,7.782926162,9.202252218,1.419326056,0.10413396,0.051454351
42101037500,76439,3,0.117829457,0.254681648,0.330420308,9.3,41.4,3.9,43.3,70,0.102438533,0.082883159,-0.019555379,6.697358188,5.078577674,-1.618780509,0.36170145,0.343606066
42101036302,76910,3,0.073877805,0.110980852,0.100429855,0.2,20,15.3,70.3,58,0.058615532,0.053153605,-0.005461926,6.235279812,7.949132709,1.713852896,0.136097061,0.119462251
42101035200,77500,3,0.045158391,0.177009688,0.089814087,6.1,5.2,5.4,87.2,51,0.062597455,0.069067137,0.006469679,4.899924526,8.100295158,3.200370631,0.225447014,0.224318359
42101036501,77910,3,0.147529735,0.149643053,0.108731466,17.6,15.3,2.6,65.1,49,0.066872093,0.069619868,0.002747747,6.259783625,8.844252125,2.584468496,0.048702918,0.217905638
42101003100,78270,3,0.173864399,0.2,0.179765396,0,53,13.9,33.3,72,0.073273111,0.023374801,-0.049898312,9.030199518,10.13078986,1.100590339,0.078698073,0.032810705
42101003902,78582,3,0.09634869,0.236842105,0.019450801,2.8,0,2.4,90.5,83,0.01637941,0.04230162,0.025922211,8.414462345,9.556053719,1.141591372,0.068047448,0.095307274
42101033702,78689,3,0.048648649,0.187834857,0.084462654,15.6,15.2,7.4,55.6,63,0.038785652,0.066071155,0.027285503,7.755058908,6.977774187,-0.777284723,0.1441844,0.161475167
42101002802,78871,3,0.177711959,0.35786106,0.189442413,19.3,6.7,13.3,64.5,83,0.014578636,0.02863761,0.014058976,8.841704107,10.47369422,1.631990109,0.0232541,0.037776866
42101008601,79367,3,0.171341669,0.351787774,0.339100346,6,22.2,9.4,56,83,0.052642866,0.078865731,0.026222873,6.175252786,7.99149919,1.816246398,0.141947679,0.168607905
42101012501,79694,3,0.097731239,0.280481137,0.423182067,17.6,11.9,5.9,61.1,32,0.025020243,0.04443615,0.019415917,8.273501841,9.547773169,1.274271329,0.05002112,0.068705228
42101007900,79800,3,0.126804124,0.295031056,0.397204969,8.6,18.5,5.5,60,83,0.061691011,0.110647379,0.048956362,5.939610229,7.44803397,1.508423744,0.206800371,0.255224822
42101000702,79926,3,0.09602649,0.327798607,0.490626674,32.9,1,9.5,49.5,48,0.021457231,0.042402832,0.020945591,6.90761637,7.587863349,0.680246976,0.039090811,0.061019176
42101033200,80409,3,0.08134142,0.104385129,0.117254528,38.2,4,13.2,45.4,66,0.034771272,0.037150312,0.002379044,5.243372457,6.07457458,0.831202123,0.108459878,0.103903771
42101036203,80833,3,0.052972731,0.207621182,0.034183245,7.1,0.6,5.6,89,57,0.059183151,0.068863885,0.009680735,5.373845601,7.623777395,2.249931788,0.24973952,0.249783804
42101023700,80891,3,0.062902073,0.272675897,0.32438542,1.2,61.5,5,35.2,83,0.08769306,0.100075139,0.012382062,5.380962733,5.218534918,-0.162427815,0.311932952,0.321833912
42101018300,81053,3,0.090582499,0.072845528,0.090406504,0.9,0.1,0.8,96.2,83,0.017750308,0.066260037,0.048509728,5.721957697,8.215283821,2.493326125,0.085240032,0.123880583
42101011500,81154,3,0.104011887,0.240362052,0.084813946,0,87.7,2.7,7.3,83,0.0476793,0.056487301,0.008807996,9.070363178,7.437638733,-1.632724446,0.126856456,0.134864301
42101036100,81354,3,0.056099733,0.115739034,0.07371913,2.6,38.5,5.9,55.7,54,0.068395847,0.054189644,-0.014206222,6.392354907,7.60394555,1.211590643,0.229693763,0.213649962
42101000803,82112,3,0.085714286,0.401258851,0.518882769,9.6,2.3,6.1,80.3,80,0.034801955,0.074366103,0.039564162,5.284288204,6.358586364,1.07429816,0.152294288,0.198415478
42101015700,82500,3,0.189412738,0.301675978,0.158659218,5.2,2.7,32.2,62.9,83,0.02084368,0.032252093,0.011408411,8.178273208,8.984622049,0.80634884,0.035684743,0.044655354
42101029200,82784,4,0.125167936,0.118221258,0.040130152,6.2,30.5,40.5,23.8,77,0.057074579,0.076730674,0.019656095,5.563818965,3.941868749,-1.621950213,0.304834444,0.326274345
42101004002,82834,4,0.118475888,0.145135983,0.131537657,10.4,5.4,2.4,76.3,83,0.007911479,0.017905307,0.009993827,10.63470879,10.43926478,-0.195444013,0.011655436,0.022294746
42101033102,83145,4,0.172059268,0.167858487,0.098983816,1.4,9.9,14.3,70.2,66,0.055486451,0.043633425,-0.011853037,6.068625703,7.915231413,1.846605712,0.137652007,0.120974792
42101002500,83576,4,0.186966641,0.265777489,0.261548471,12.3,19.2,4.2,60,60,0.030122597,0.060671832,0.030549232,7.590996276,9.355601888,1.764605611,0.077320821,0.107768811
42101026900,83857,4,0.151843818,0.213483146,0.082022472,2.5,72.1,4,21.9,83,0.096459884,0.0889966,-0.007463298,6.43114645,6.126023498,-0.305122953,0.33091598,0.32273664
42101034803,84336,4,0.118154017,0.190653573,0.13003725,2.6,2.5,5.8,84.5,62,0.04625751,0.053982169,0.007724661,4.547880753,7.557283554,3.009402801,0.155727836,0.155449038
42101000805,84773,4,0.056210692,0.422892093,0.498470948,15.9,1.7,3.6,74.1,72,0.026825291,0.044070374,0.01724509,5.880112954,7.266925416,1.386812465,0.046703878,0.068042406
42101021400,84861,4,0.139058172,0.501021798,0.230926431,0.6,6.8,4,87.4,81,0.067238299,0.067235871,-2.44E-06,6.421983744,6.462321838,0.040338093,0.152030882,0.150740439
42101000401,86293,4,0.201779216,0.426643448,0.391380061,21,15.7,3.6,57.6,64,0.012756059,0.030488396,0.017732332,6.034414236,6.818093328,0.78367909,0.029155676,0.048327028
42101000701,86809,4,0.229026332,0.337517434,0.580892608,18.9,0.2,5.8,79.7,83,0.005109765,0.013116175,0.008006407,7.22616323,7.574277005,0.348113775,0.007141465,0.017519572
42101021100,86845,4,0.121076233,0.396542108,0.267150028,4.7,8.3,10.9,70.6,64,0.059712109,0.084978302,0.025266178,5.148051723,6.116454783,0.96840306,0.179183449,0.198423478
42101021700,86989,4,0.099767981,0.230318258,0.165619765,0.4,9.2,5,83.8,57,0.065124189,0.081000402,0.015876201,4.710595105,6.081339337,1.370744231,0.213105722,0.225274873
42101035301,87083,4,0.019646365,0.144194283,0.045029092,2.2,1.4,12.1,84.1,54,0.096545374,0.046613846,-0.049931528,5.04748897,7.484282207,2.43679324,0.225791459,0.170399945
42101021000,87660,4,0.125538582,0.358427236,0.124190842,3.3,6.4,6.8,86.7,83,0.049889659,0.064030114,0.014140449,6.301618871,6.232898991,-0.06871988,0.134586884,0.146289538
42101004201,88095,4,0.132482043,0.174365175,0.069165659,29.2,2.2,9.7,59,83,0.021573885,0.016105277,-0.005468604,9.577039861,10.95281858,1.375778716,0.036594856,0.031708258
42101013300,88264,4,0.154548529,0.323914824,0.452497952,8.2,21.2,16.2,53.3,70,0.039348785,0.039485885,0.00013709,8.79936721,9.773979718,0.974612505,0.054484915,0.055364009
42101036201,88472,4,0.085843373,0.198922097,0.060754532,1.8,2.6,7.2,85.3,56,0.044361759,0.046920706,0.002558938,8.096440471,7.195134818,-0.901305655,0.198047919,0.194976052
42101001204,88583,4,0.113065327,0.398050975,0.446776612,6.2,1.8,5,82.9,83,0.039005584,0.058326275,0.019320695,8.268092721,8.878011708,0.609918989,0.068364171,0.091299957
42101012502,88936,4,0.107574418,0.308336015,0.486964918,19.6,13.7,6.4,60.4,48,0.02717731,0.102179518,0.075002205,5.448612154,7.44168714,1.993074987,0.135983178,0.211886736
42101000902,89063,4,0.136202307,0.386050644,0.306530431,17.4,5.8,4.8,71.2,45,0.042552776,0.069943353,0.027390575,6.951631957,7.877869582,0.926237623,0.072811255,0.104286677
42101016002,89100,4,0.150352941,0.361471861,0.114989177,2.5,3.4,10.6,86,83,0.027353724,0.043040221,0.015686494,8.640541473,9.091879546,0.451338073,0.045116824,0.061033557
42101013402,89669,4,0.094882729,0.427583225,0.43795936,3.7,5.6,13.7,77.8,72,0.04786567,0.0872605,0.039394853,6.479047937,8.106553646,1.627505712,0.114958183,0.158571924
42101001400,89775,4,0.137234322,0.258325833,0.351335134,1.7,23,3,64.7,83,0.049172849,0.064062497,0.014889657,8.039349998,9.271491317,1.232141318,0.082513447,0.100399756
42101036202,90043,4,0.050997398,0.223179664,0.083584662,8,4.1,8.6,83.4,57,0.060225428,0.054868886,-0.005356547,5.245307179,6.68559122,1.44028404,0.145018765,0.127748208
42101003800,90221,4,0.046741453,0.15960798,0.113055653,5.3,1.2,6.6,88.2,83,0.017892275,0.037281497,0.019389218,9.040109228,11.0469962,2.00688697,0.05623047,0.075861137
42101000404,90980,4,0.050251256,0.371366729,0.360544218,10.1,6.4,1,79.3,56,0.007105531,0.019250727,0.012145194,5.950820769,6.207447231,0.256626462,0.01255592,0.031934566
42101002701,91078,4,0.130732736,0.323766816,0.190433483,11,8.6,15.6,65.1,83,0.028737445,0.023789023,-0.004948417,9.25209525,10.27705095,1.024955702,0.034023034,0.029683566
42101027000,91882,4,0.105633803,0.269794721,0.127272727,5.8,75.5,3.2,13.7,74,0.080630258,0.09659393,0.015963648,5.569229134,6.269137609,0.699908475,0.29628469,0.30930678
42101013701,92337,4,0.177563661,0.269322709,0.335458167,9.8,33.8,5.2,49.6,53,0.030184222,0.044265316,0.014081089,6.760557209,9.173095318,2.41253811,0.063710823,0.075631979
42101036301,92578,4,0.195103858,0.205687204,0.04328594,22.7,4,11.3,65.4,54,0.042097667,0.043283957,0.001186289,8.154261958,8.306964431,0.152702471,0.181771509,0.181774491
42101002900,93631,4,0.175141243,0.275039746,0.269952305,8.5,3.5,9,70.1,83,0.025149466,0.056383284,0.031233819,7.766625522,9.588701218,1.822075695,0.047791194,0.079288479
42101036502,93879,4,0.054085971,0.216030056,0.139010645,2.3,0.6,7.5,87.5,47,0.073791054,0.075557238,0.001766168,5.457640083,7.791544279,2.333904201,0.150613522,0.207690789
42101016001,93890,4,0.106324473,0.346003354,0.159865847,0,10.3,1.8,89,83,0.021501999,0.028492462,0.006990457,9.007447688,7.998949558,-1.008498125,0.029106103,0.034416709
42101021300,94675,4,0.1146875,0.315884477,0.258844765,2.2,11.8,3.7,81.1,83,0.060174869,0.075311605,0.015136736,6.914817387,6.936333666,0.02151628,0.172712474,0.18595258
42101000102,94974,4,0.341304348,0.078283945,0.121185316,4,4,3.6,88.5,83,0.029490897,0.05163073,0.022139842,8.33606245,7.564902928,-0.771159522,0.089410642,0.114379466
42101021600,95200,4,0.111690569,0.234769688,0.219415552,4.3,5.1,9.9,69.2,33,0.075764904,0.097134245,0.021369332,5.621433125,6.241751416,0.620318289,0.315540256,0.339848623
42101000300,95234,4,0.081977472,0.439466484,0.382010944,19.4,8.8,5.9,60.3,48,0.027866694,0.054608615,0.026741917,5.645791433,7.746884466,2.101093034,0.057225828,0.085816554
42101002702,95745,4,0.08810241,0.290190337,0.168081991,2.1,6.9,7.9,76.8,83,0.033563123,0.028614546,-0.004948572,8.716951751,10.27019672,1.553244967,0.060664369,0.056434374
42101022000,97321,4,0.020423601,0.27560241,0.284638554,7.9,8.9,7.7,75.2,41,0.067991322,0.111195597,0.043204264,4.575025003,3.640033515,-0.934991483,0.476696534,0.533664054
42101000600,97794,4,0.098242812,0.388646288,0.496943231,21.2,12.5,7.1,64.4,83,0.007440784,0.017504444,0.010063668,7.613696807,7.693117228,0.079420419,0.010053794,0.021245684
42101002400,98015,4,0.120967742,0.366767984,0.288247214,8,6.2,6.7,77.8,83,0.020839488,0.035053296,0.014213808,9.715084675,10.49393192,0.778847248,0.043864395,0.058885351
42101000200,98994,4,0.182239894,0.370942201,0.131433096,49.5,5,5,40.5,47,0.013012481,0.011644193,-0.001368295,8.786781406,8.62951218,-0.157269225,0.024495374,0.023657827
42101034000,99181,4,0.070689655,0.209580838,0.108212147,10.9,12.7,16.1,68.3,62,0.05157193,0.078904208,0.027332228,7.453566473,6.461179634,-0.992386839,0.01351041,0.22473364
42101025600,99944,4,0.014589905,0.175390266,0.314049587,3,27.9,11.8,58.5,83,0.09004195,0.111678677,0.021636698,4.342933706,4.613869669,0.270935965,0.370613067,0.391299527
42101034702,100129,4,0.030265211,0.249814952,0.088823094,5.3,12.6,6.7,74.5,63,0.072018642,0.057189615,-0.014829025,5.074237169,7.116605966,2.042368798,0.169399733,0.144298743
42101021200,101020,4,0.091524075,0.350124688,0.252369077,1,9.2,7.1,82.1,70,0.059215465,0.073304784,0.014089315,5.951537858,6.435458399,0.483920544,0.205065195,0.215396364
42101037600,101268,4,0.256651525,0.29494382,0.297401685,21.8,17.7,8.5,52.9,62,0.014602752,0.0321451,0.017542351,8.70842467,6.83920337,-1.869221296,0.031482911,0.049803422
42101023600,101458,4,0.04801239,0.195396146,0.535867238,0,38.8,1.6,50.4,83,0.102152668,0.118982613,0.016829922,3.266482474,4.304517833,1.038035362,0.435642667,0.457358582
42101036400,102143,4,0.355582524,0.090539166,0.084435402,0.9,15.1,4.7,81.1,,0.055625907,0.0464229,-0.009203009,6.727134214,8.610385881,1.883251665,0.220864513,0.217548741
42101016100,102794,4,0.165463827,0.315834039,0.184377646,11.7,5.2,20.4,65.7,83,0.05064919,0.033206013,-0.017443184,8.337497261,9.181457385,0.843960123,0.065427545,0.049863076
42101002100,102969,4,0.167334223,0.251960272,0.110297961,11.9,36.8,1.6,44.8,78,0.046283289,0.037471196,-0.008812089,9.111464085,10.02970273,0.91823864,0.0586793,0.052719029
42101002000,103611,4,0.117015263,0.248730964,0.16751269,11.3,40.5,2.1,34.7,83,0.066099357,0.02356996,-0.042529395,9.164586523,10.09513408,0.930547555,0.0787557,0.038502779
42101011700,103750,4,0.290635091,0.284916201,0.202513966,12.3,36,2.4,46.7,83,0.08217528,0.076992568,-0.005182724,5.324675786,5.117033777,-0.207642008,0.273217643,0.268222398
42101020900,104435,4,0.103013315,0.41125362,0.250724038,4.8,12.7,8.6,76.7,81,0.056060253,0.081820319,0.025760058,6.735351,5.383328994,-1.352022005,0.185082649,0.208557867
42101035602,105024,4,0.008703481,0.205660377,0.140377358,28.6,7.4,8.9,59.8,57,0.06826341,0.051675495,-0.016587922,7.122619574,6.488101392,-0.634518183,0.130594884,0.154533805
42101001203,105320,4,0.068390805,0.409032258,0.443225806,10.2,1.8,12.2,85,83,0.048616593,0.06055463,0.011938048,6.307335901,8.06448957,1.757153674,0.101439719,0.118375611
42101034400,106059,4,0.043365253,0.199527931,0.133123525,13.7,6.1,8.5,74.2,58,0.078379131,0.072790867,-0.005588257,5.776956873,6.323221009,0.546264134,0.14522583,0.235686107
42101002300,106389,4,0.071608492,0.264477096,0.254105445,14.1,0.7,9.7,75.8,83,0.023810956,0.048117557,0.024306601,8.578749694,10.16275464,1.584004945,0.037988207,0.061453482
42101013601,107019,4,0.062431142,0.346153846,0.427530364,7.1,5.6,5.7,78.8,83,0.035284949,0.084903096,0.049618137,6.255628187,7.213671169,0.958042982,0.091153646,0.14500868
42101001102,107470,4,0.083572306,0.466789668,0.469095941,5.1,6.8,5.4,77.6,83,0.052404689,0.070907725,0.018503026,7.686320679,9.372986681,1.686666005,0.136382536,0.159248849
42101038700,107891,4,0.074398249,0.252548131,0.437712344,2.4,22.9,4.7,62,83,0.078172639,0.095231839,0.017059191,4.003764139,5.059643046,0.737765774,0.40540127,0.434789815
42101036303,108414,4,0.016949153,0.153929657,0.110942249,1.5,7.4,5.8,84.5,58,0.067771597,0.088750429,0.020978835,5.413218795,7.504043191,2.090824398,0.250797674,0.294368346
42101021500,109102,4,0.084648884,0.427736278,0.229295226,3.8,17.6,6,71.5,60,0.060701228,0.086232637,0.025531404,5.641920705,6.276515852,0.634595147,0.243448544,0.26736424
